radebaugh-2009-cryocoolers-state-of-the-art.pdf	https://trc.nist.gov/cryogenics/Papers/Review/2009-Cryocoolers-State_of_the_Art_and_Recent_Developments.pdf
radebaugh-2020-review-of-refrigeration-methods.pdf	https://trc.nist.gov/cryogenics/Papers/Review/2020-Review_of_Refrigeration_Methods.pdf
radebaugh-2003-thermodynamics-of-regenerative-refrigerators.pdf	https://trc.nist.gov/cryogenics/Papers/Review/2003-Thermodynamics_of_Regenerative_Refrigerators.pdf
ross-2015-cryocooler-fundamentals-course.pdf	https://www.jlab.org/IR/Cryocooler_Fundamentals_Course_Notes/CSA-CEC2015.pdf
ross-lecture1-historical-overview-and-applications.pdf	https://www.jlab.org/IR/Cryocooler_Fundamentals_Course_Notes/CEC-RGR_1_200dpi-final.pdf
ross-lecture2-cooling-system-design-and-sizing.pdf	https://www.jlab.org/IR/Cryocooler_Fundamentals_Course_Notes/CEC-RGR_2_200dpi-final.pdf
ross-lecture3-performance-and-how-its-measured.pdf	https://www.jlab.org/IR/Cryocooler_Fundamentals_Course_Notes/CEC-RGR_3_200dpi-final.pdf
ross-lecture4-integration-example.pdf	https://www.jlab.org/IR/Cryocooler_Fundamentals_Course_Notes/CEC-RGR_4_200dpi-final.pdf
radebaugh-2003-pulse-tube-cryocoolers.pdf	https://trc.nist.gov/cryogenics/Papers/Review/2003-Pulse_Tube_Cryocoolers.pdf
radebaugh-1986-comparison-of-three-pulse-tube-types.pdf	https://trc.nist.gov/cryogenics/Papers/Pulse_Tube_Cryocoolers/1986-Comparison_of_Three_Types_of_PTR.pdf
radebaugh-2006-inertance-tube-optimization.pdf	https://trc.nist.gov/cryogenics/Papers/Pulse_Tube_Cryocoolers/2006-Inertance_Tube_Optimization.pdf
radebaugh-2002-regenerator-behavior-at-4K.pdf	https://trc.nist.gov/cryogenics/Papers/Heat_Transfer/2002-Regenerator_Behavior_at_4_K.pdf
icc19-313-ErHoN-regenerator-optimization-4K-GM.pdf	https://cryocooler.org/resources/Documents/C19/313.pdf
icc21-305-temperature-instability-4K-regenerators-real-fluid.pdf	https://cryocooler.org/resources/Documents/C21/305.pdf
icc19-307-double-pipe-regenerator-4K-GM.pdf	https://cryocooler.org/resources/Documents/C19/307.pdf
icc19-281-4K-GM-variable-speed-and-valve-timing.pdf	https://cryocooler.org/resources/Documents/C19/281.pdf
icc16-nezuka-effect-of-charge-pressure-on-GM-performance.pdf	https://www.shicryogenics.com/wp-content/uploads/2021/02/Effect-of-the-Charged-Pressure-Nezuka-ICC-16.pdf
icc17-xu-numerical-simulation-of-4K-GM.pdf	https://www.shicryogenics.com/wp-content/uploads/2021/02/Numerical-Simulation-of-4K-GM-Xu-ICC-17.pdf
shi-RDK-408D2-capacity-map-50Hz.pdf	https://www.shicryogenics.com/wp-content/uploads/2020/09/RDK-408D2_Capacity_Map.pdf
icc22-219-shi-two-stage-4K-GM-cryocoolers.pdf	https://cryocooler.org/resources/Documents/C22/219.pdf
icc22-249-high-capacity-single-stage-GM.pdf	https://cryocooler.org/resources/Documents/C22/249.pdf
icc19-631-quantifying-cryocooler-contamination.pdf	https://cryocooler.org/resources/Documents/C19/631.pdf
icc19-613-lifetime-test-and-on-orbit-heritage-shi.pdf	https://cryocooler.org/resources/Documents/C19/613.pdf
icc19-639-reliability-evaluation-stirling-cryocooler.pdf	https://cryocooler.org/resources/Documents/C19/639.pdf
cryogenic-ltd-gm-vs-pulse-tube-technical-paper.pdf	https://www.cryogenic.co.uk/sites/default/files/product_files/cryo_cooler_paper.pdf
jakob-2010-advanced-high-cooling-power-2stage-GM.pdf	https://www.eso.org/sci/facilities/develop/integration/documents/pub/gjakob_advanced_refrigerator.pdf
micke-2019-closed-cycle-low-vibration-4K-cryostat.pdf	https://arxiv.org/pdf/1901.03630
