dylla-2006-the-problem-of-water-in-vacuum-systems.pdf	https://cas.web.cern.ch/sites/default/files/lectures/platjadaro-2006/dylla-2.pdf
chiggiato-2006-thermal-outgassing-of-hydrogen-models-and-methods.pdf	https://cas.web.cern.ch/sites/default/files/lectures/platjadaro-2006/chiggiato-2.pdf
grinham-chew-2017-review-of-outgassing-and-its-reduction.pdf	https://www.e-asct.org/journal/download_pdf.php?doi=10.5757/ASCT.2017.26.5.95
pal-2012-removal-of-water-from-unbaked-vacuum-system.pdf	https://s3.cern.ch/inspire-prod-files-7/7f131a8c5b875456b4db445b2c326891
cern-2021-outgassing-of-technical-polymers-peek-kapton-vespel-mylar.pdf	https://indico.cern.ch/event/1031708/contributions/4355322/attachments/2267727/3850553/Outgassing_of_Polymers_workshop_final.pdf
ecss-q-st-70-02c-thermal-vacuum-outgassing-test.pdf	http://esmat.esa.int/ecss-q-st-70-02c.pdf
ligo-T040032-polyimide-hydrocarbon-outgas-rate-and-temperature-limits.pdf	https://dcc-llo.ligo.org/public/0027/T040032/000/T040032-01.pdf
finckenor-1999-multilayer-insulation-material-guidelines-nasa-tp209263.pdf	https://ntrs.nasa.gov/api/citations/19990047691/downloads/19990047691.pdf
fesmire-cryogenic-vacuum-insulation-for-vessels-and-piping.pdf	https://ntrs.nasa.gov/api/citations/20110006939/downloads/20110006939.pdf
euclid-2023-water-ice-in-spacecraft-part-I.pdf	https://arxiv.org/pdf/2305.10107
fesmire-2002-thermal-performance-of-cryogenic-piping-MLI-in-field.pdf	https://ntrs.nasa.gov/api/citations/20020039045/downloads/20020039045.pdf
weisend-2019-uspas-thermal-insulation-and-cryostat-basics.pdf	https://uspas.fnal.gov/materials/19NewMexico/Cryo/2019%20USPAS%20%20Lecture%207.pdf
dlr-multi-layer-insulation-annotated-bibliography.pdf	https://www.dlr.de/de/irs/downloads/dokumente/systemkonditionierung/thermalanalyse4.pdf/@@download/file/thermalanalyse4.pdf
uspas-2002-leak-detection.pdf	https://uspas.fnal.gov/materials/02Yale/11_LeakDetection.pdf
